;Datum;Von;bis;MW
15.06.2021;03:15;03:30;8.907;
15.06.2021;03:30;03:45;9.041;
15.06.2021;03:45;04:00;9.106;
15.06.2021;04:00;04:15;9.146;
15.06.2021;04:15;04:30;9.041;
15.06.2021;04:30;04:45;9.019;
15.06.2021;04:45;05:00;9.077;
15.06.2021;05:00;05:15;9.168;
15.06.2021;05:15;05:30;9.103;
15.06.2021;05:30;05:45;9.272;
15.06.2021;05:45;06:00;9.457;
15.06.2021;06:00;06:15;9.589;
15.06.2021;06:15;06:30;9.302;
15.06.2021;06:30;06:45;9.367;
15.06.2021;06:45;07:00;9.537;
15.06.2021;07:00;07:15;10.113;
15.06.2021;07:15;07:30;10.146;
15.06.2021;07:30;07:45;10.191;
15.06.2021;07:45;08:00;10.203;
15.06.2021;08:00;08:15;10.045;
15.06.2021;08:15;08:30;10.131;
15.06.2021;08:30;08:45;10.203;
15.06.2021;08:45;09:00;10.295;
15.06.2021;09:00;09:15;9.911;
15.06.2021;09:15;09:30;9.733;
15.06.2021;09:30;09:45;9.846;
15.06.2021;09:45;10:00;10.011;
15.06.2021;10:00;10:15;9.841;
15.06.2021;10:15;10:30;9.807;
15.06.2021;10:30;10:45;9.916;
15.06.2021;10:45;11:00;9.861;
15.06.2021;11:00;11:15;9.829;
15.06.2021;11:15;11:30;9.856;
15.06.2021;11:30;11:45;9.768;
15.06.2021;11:45;12:00;9.869;
15.06.2021;12:00;12:15;9.958;
15.06.2021;12:15;12:30;10.215;
15.06.2021;12:30;12:45;10.328;
15.06.2021;12:45;13:00;10.384;
15.06.2021;13:00;13:15;10.537;
15.06.2021;13:15;13:30;10.562;
15.06.2021;13:30;13:45;10.571;
15.06.2021;13:45;14:00;10.604;
15.06.2021;14:00;14:15;10.435;
15.06.2021;14:15;14:30;10.487;
15.06.2021;14:30;14:45;10.456;
15.06.2021;14:45;15:00;10.328;
15.06.2021;15:00;15:15;10.235;
15.06.2021;15:15;15:30;10.041;
15.06.2021;15:30;15:45;9.947;
15.06.2021;15:45;16:00;9.879;
15.06.2021;16:00;16:15;9.796;
15.06.2021;16:15;16:30;9.688;
15.06.2021;16:30;16:45;9.534;
15.06.2021;16:45;17:00;9.251;
15.06.2021;17:00;17:15;9.578;
15.06.2021;17:15;17:30;9.567;
15.06.2021;17:30;17:45;9.501;
15.06.2021;17:45;18:00;9.498;
15.06.2021;18:00;18:15;9.683;
15.06.2021;18:15;18:30;9.930;
15.06.2021;18:30;18:45;10.004;
15.06.2021;18:45;19:00;10.027;
15.06.2021;19:00;19:15;10.181;
15.06.2021;19:15;19:30;10.382;
15.06.2021;19:30;19:45;10.465;
15.06.2021;19:45;20:00;10.499;
15.06.2021;20:00;20:15;10.534;
15.06.2021;20:15;20:30;10.556;
15.06.2021;20:30;20:45;10.565;
15.06.2021;20:45;21:00;10.437;
15.06.2021;21:00;21:15;10.367;
15.06.2021;21:15;21:30;10.326;
15.06.2021;21:30;21:45;10.337;
15.06.2021;21:45;22:00;10.294;
15.06.2021;22:00;22:15;9.837;
15.06.2021;22:15;22:30;9.673;
15.06.2021;22:30;22:45;9.779;
15.06.2021;22:45;23:00;9.477;
15.06.2021;23:00;23:15;8.897;
15.06.2021;23:15;23:30;8.725;
15.06.2021;23:30;23:45;8.677;
15.06.2021;23:45;00:00;8.618;
16.06.2021;00:00;00:15;8.863;
16.06.2021;00:15;00:30;8.914;
16.06.2021;00:30;00:45;8.789;
16.06.2021;00:45;01:00;8.626;
16.06.2021;01:00;01:15;8.398;
16.06.2021;01:15;01:30;8.224;
16.06.2021;01:30;01:45;8.139;
16.06.2021;01:45;02:00;8.202;
16.06.2021;02:00;02:15;8.494;
16.06.2021;02:15;02:30;8.449;
16.06.2021;02:30;02:45;8.420;
16.06.2021;02:45;03:00;8.379;
16.06.2021;03:00;03:15;8.321;
16.06.2021;03:15;03:30;8.355;
16.06.2021;03:30;03:45;8.356;
16.06.2021;03:45;04:00;8.351;
16.06.2021;04:00;04:15;8.461;
16.06.2021;04:15;04:30;8.496;
16.06.2021;04:30;04:45;8.519;
16.06.2021;04:45;05:00;8.464;
16.06.2021;05:00;05:15;8.298;
16.06.2021;05:15;05:30;8.320;
16.06.2021;05:30;05:45;8.297;
16.06.2021;05:45;06:00;8.316;
16.06.2021;06:00;06:15;8.385;
16.06.2021;06:15;06:30;8.656;
16.06.2021;06:30;06:45;8.759;
16.06.2021;06:45;07:00;8.836;
16.06.2021;07:00;07:15;9.860;
16.06.2021;07:15;07:30;10.027;
16.06.2021;07:30;07:45;10.010;
16.06.2021;07:45;08:00;10.069;
16.06.2021;08:00;08:15;10.357;
16.06.2021;08:15;08:30;10.226;
16.06.2021;08:30;08:45;10.159;
16.06.2021;08:45;09:00;10.225;
16.06.2021;09:00;09:15;9.868;
16.06.2021;09:15;09:30;9.823;
16.06.2021;09:30;09:45;9.990;
16.06.2021;09:45;10:00;10.163;
16.06.2021;10:00;10:15;9.615;
16.06.2021;10:15;10:30;9.691;
16.06.2021;10:30;10:45;9.714;
16.06.2021;10:45;11:00;9.841;
16.06.2021;11:00;11:15;9.879;
16.06.2021;11:15;11:30;10.111;
16.06.2021;11:30;11:45;10.226;
16.06.2021;11:45;12:00;10.303;
16.06.2021;12:00;12:15;10.319;
16.06.2021;12:15;12:30;10.260;
16.06.2021;12:30;12:45;10.334;
16.06.2021;12:45;13:00;10.338;
16.06.2021;13:00;13:15;10.287;
16.06.2021;13:15;13:30;10.287;
16.06.2021;13:30;13:45;10.286;
16.06.2021;13:45;14:00;10.303;
16.06.2021;14:00;14:15;10.243;
16.06.2021;14:15;14:30;10.255;
16.06.2021;14:30;14:45;10.148;
16.06.2021;14:45;15:00;10.021;
16.06.2021;15:00;15:15;9.994;
16.06.2021;15:15;15:30;9.867;
16.06.2021;15:30;15:45;9.680;
16.06.2021;15:45;16:00;9.528;
16.06.2021;16:00;16:15;9.531;
16.06.2021;16:15;16:30;9.439;
16.06.2021;16:30;16:45;9.296;
16.06.2021;16:45;17:00;9.124;
16.06.2021;17:00;17:15;8.980;
16.06.2021;17:15;17:30;8.950;
16.06.2021;17:30;17:45;8.871;
16.06.2021;17:45;18:00;9.204;
16.06.2021;18:00;18:15;9.313;
16.06.2021;18:15;18:30;9.465;
16.06.2021;18:30;18:45;9.612;
16.06.2021;18:45;19:00;10.151;
16.06.2021;19:00;19:15;10.061;
16.06.2021;19:15;19:30;10.346;
16.06.2021;19:30;19:45;10.422;
16.06.2021;19:45;20:00;10.440;
16.06.2021;20:00;20:15;10.211;
16.06.2021;20:15;20:30;10.100;
16.06.2021;20:30;20:45;10.052;
16.06.2021;20:45;21:00;9.798;
16.06.2021;21:00;21:15;9.549;
16.06.2021;21:15;21:30;9.191;
16.06.2021;21:30;21:45;9.286;
16.06.2021;21:45;22:00;9.283;
16.06.2021;22:00;22:15;9.603;
16.06.2021;22:15;22:30;9.484;
16.06.2021;22:30;22:45;9.491;
16.06.2021;22:45;23:00;9.543;
16.06.2021;23:00;23:15;9.710;
16.06.2021;23:15;23:30;9.717;
16.06.2021;23:30;23:45;9.801;
16.06.2021;23:45;00:00;9.756;
17.06.2021;00:00;00:15;9.924;
17.06.2021;00:15;00:30;9.980;
17.06.2021;00:30;00:45;9.967;
17.06.2021;00:45;01:00;9.876;
17.06.2021;01:00;01:15;9.898;
17.06.2021;01:15;01:30;10.035;
17.06.2021;01:30;01:45;10.033;
17.06.2021;01:45;02:00;9.992;
17.06.2021;02:00;02:15;10.002;
17.06.2021;02:15;02:30;9.964;
17.06.2021;02:30;02:45;9.834;
17.06.2021;02:45;03:00;9.961;
17.06.2021;03:00;03:15;10.097;
17.06.2021;03:15;03:30;10.145;
17.06.2021;03:30;03:45;10.060;
17.06.2021;03:45;04:00;10.139;
17.06.2021;04:00;04:15;10.169;
17.06.2021;04:15;04:30;10.193;
17.06.2021;04:30;04:45;10.022;
17.06.2021;04:45;05:00;9.948;
17.06.2021;05:00;05:15;9.968;
17.06.2021;05:15;05:30;9.845;
17.06.2021;05:30;05:45;9.928;
17.06.2021;05:45;06:00;9.801;
17.06.2021;06:00;06:15;9.441;
17.06.2021;06:15;06:30;9.510;
17.06.2021;06:30;06:45;9.543;
17.06.2021;06:45;07:00;9.169;
17.06.2021;07:00;07:15;9.580;
17.06.2021;07:15;07:30;9.699;
17.06.2021;07:30;07:45;9.654;
17.06.2021;07:45;08:00;9.604;
17.06.2021;08:00;08:15;9.971;
17.06.2021;08:15;08:30;10.083;
17.06.2021;08:30;08:45;10.203;
17.06.2021;08:45;09:00;10.208;
17.06.2021;09:00;09:15;9.749;
17.06.2021;09:15;09:30;9.464;
17.06.2021;09:30;09:45;9.518;
17.06.2021;09:45;10:00;9.788;
17.06.2021;10:00;10:15;10.028;
17.06.2021;10:15;10:30;10.382;
17.06.2021;10:30;10:45;10.486;
17.06.2021;10:45;11:00;10.733;
17.06.2021;11:00;11:15;11.271;
17.06.2021;11:15;11:30;11.594;
17.06.2021;11:30;11:45;11.645;
17.06.2021;11:45;12:00;11.719;
17.06.2021;12:00;12:15;11.811;
17.06.2021;12:15;12:30;12.065;
17.06.2021;12:30;12:45;12.434;
17.06.2021;12:45;13:00;12.598;
17.06.2021;13:00;13:15;12.564;
17.06.2021;13:15;13:30;12.579;
17.06.2021;13:30;13:45;12.659;
17.06.2021;13:45;14:00;12.587;
17.06.2021;14:00;14:15;12.422;
17.06.2021;14:15;14:30;12.303;
17.06.2021;14:30;14:45;12.108;
17.06.2021;14:45;15:00;11.888;
17.06.2021;15:00;15:15;11.874;
17.06.2021;15:15;15:30;11.697;
17.06.2021;15:30;15:45;11.565;
17.06.2021;15:45;16:00;11.439;
17.06.2021;16:00;16:15;11.314;
17.06.2021;16:15;16:30;11.029;
17.06.2021;16:30;16:45;10.871;
17.06.2021;16:45;17:00;10.806;
17.06.2021;17:00;17:15;10.699;
17.06.2021;17:15;17:30;10.584;
17.06.2021;17:30;17:45;10.548;
17.06.2021;17:45;18:00;10.271;
17.06.2021;18:00;18:15;10.391;
17.06.2021;18:15;18:30;10.289;
17.06.2021;18:30;18:45;10.327;
17.06.2021;18:45;19:00;10.681;
17.06.2021;19:00;19:15;10.417;
17.06.2021;19:15;19:30;10.571;
17.06.2021;19:30;19:45;10.432;
17.06.2021;19:45;20:00;10.588;
17.06.2021;20:00;20:15;10.874;
17.06.2021;20:15;20:30;10.826;
17.06.2021;20:30;20:45;10.793;
17.06.2021;20:45;21:00;10.597;
17.06.2021;21:00;21:15;10.862;
17.06.2021;21:15;21:30;11.059;
17.06.2021;21:30;21:45;11.094;
17.06.2021;21:45;22:00;10.856;
17.06.2021;22:00;22:15;10.920;
17.06.2021;22:15;22:30;10.750;
17.06.2021;22:30;22:45;10.834;
17.06.2021;22:45;23:00;10.926;
17.06.2021;23:00;23:15;10.745;
17.06.2021;23:15;23:30;10.552;
17.06.2021;23:30;23:45;10.604;
17.06.2021;23:45;00:00;10.529;
18.06.2021;00:00;00:15;10.642;
18.06.2021;00:15;00:30;10.687;
18.06.2021;00:30;00:45;10.537;
18.06.2021;00:45;01:00;10.404;
18.06.2021;01:00;01:15;10.323;
18.06.2021;01:15;01:30;10.181;
18.06.2021;01:30;01:45;10.114;
18.06.2021;01:45;02:00;10.050;
18.06.2021;02:00;02:15;9.946;
18.06.2021;02:15;02:30;9.811;
18.06.2021;02:30;02:45;9.766;
18.06.2021;02:45;03:00;9.723;
18.06.2021;03:00;03:15;9.754;
18.06.2021;03:15;03:30;9.543;
18.06.2021;03:30;03:45;9.543;
18.06.2021;03:45;04:00;9.415;
18.06.2021;04:00;04:15;9.405;
18.06.2021;04:15;04:30;9.352;
18.06.2021;04:30;04:45;9.309;
18.06.2021;04:45;05:00;9.287;
18.06.2021;05:00;05:15;9.246;
18.06.2021;05:15;05:30;9.229;
18.06.2021;05:30;05:45;9.291;
18.06.2021;05:45;06:00;9.275;
18.06.2021;06:00;06:15;9.238;
18.06.2021;06:15;06:30;9.058;
18.06.2021;06:30;06:45;9.001;
18.06.2021;06:45;07:00;9.066;
18.06.2021;07:00;07:15;9.717;
18.06.2021;07:15;07:30;9.730;
18.06.2021;07:30;07:45;9.755;
18.06.2021;07:45;08:00;10.011;
18.06.2021;08:00;08:15;10.417;
18.06.2021;08:15;08:30;10.480;
18.06.2021;08:30;08:45;10.509;
18.06.2021;08:45;09:00;10.417;
18.06.2021;09:00;09:15;10.609;
18.06.2021;09:15;09:30;10.647;
18.06.2021;09:30;09:45;10.889;
18.06.2021;09:45;10:00;10.595;
18.06.2021;10:00;10:15;10.605;
18.06.2021;10:15;10:30;10.349;
18.06.2021;10:30;10:45;10.547;
18.06.2021;10:45;11:00;10.893;
18.06.2021;11:00;11:15;11.078;
18.06.2021;11:15;11:30;11.357;
18.06.2021;11:30;11:45;11.535;
18.06.2021;11:45;12:00;11.797;
18.06.2021;12:00;12:15;11.760;
18.06.2021;12:15;12:30;11.794;
18.06.2021;12:30;12:45;11.779;
18.06.2021;12:45;13:00;11.773;
18.06.2021;13:00;13:15;11.670;
18.06.2021;13:15;13:30;11.525;
18.06.2021;13:30;13:45;11.427;
18.06.2021;13:45;14:00;11.334;
18.06.2021;14:00;14:15;11.550;
18.06.2021;14:15;14:30;11.542;
18.06.2021;14:30;14:45;11.433;
18.06.2021;14:45;15:00;11.274;
18.06.2021;15:00;15:15;11.129;
18.06.2021;15:15;15:30;11.019;
18.06.2021;15:30;15:45;10.856;
18.06.2021;15:45;16:00;10.700;
18.06.2021;16:00;16:15;10.362;
18.06.2021;16:15;16:30;10.304;
18.06.2021;16:30;16:45;10.254;
18.06.2021;16:45;17:00;10.184;
18.06.2021;17:00;17:15;10.091;
18.06.2021;17:15;17:30;9.716;
18.06.2021;17:30;17:45;9.610;
18.06.2021;17:45;18:00;9.892;
18.06.2021;18:00;18:15;9.947;
18.06.2021;18:15;18:30;10.081;
18.06.2021;18:30;18:45;10.058;
18.06.2021;18:45;19:00;10.303;
18.06.2021;19:00;19:15;10.461;
18.06.2021;19:15;19:30;10.537;
18.06.2021;19:30;19:45;10.616;
18.06.2021;19:45;20:00;10.670;
18.06.2021;20:00;20:15;10.890;
18.06.2021;20:15;20:30;10.861;
18.06.2021;20:30;20:45;10.805;
18.06.2021;20:45;21:00;10.924;
18.06.2021;21:00;21:15;10.881;
18.06.2021;21:15;21:30;10.824;
18.06.2021;21:30;21:45;10.954;
18.06.2021;21:45;22:00;10.802;
18.06.2021;22:00;22:15;11.020;
18.06.2021;22:15;22:30;10.567;
18.06.2021;22:30;22:45;10.619;
18.06.2021;22:45;23:00;10.563;
18.06.2021;23:00;23:15;10.515;
18.06.2021;23:15;23:30;10.471;
18.06.2021;23:30;23:45;10.738;
18.06.2021;23:45;00:00;10.704;
19.06.2021;00:00;00:15;11.141;
19.06.2021;00:15;00:30;11.223;
19.06.2021;00:30;00:45;11.070;
19.06.2021;00:45;01:00;11.015;
19.06.2021;01:00;01:15;10.863;
19.06.2021;01:15;01:30;10.690;
19.06.2021;01:30;01:45;10.623;
19.06.2021;01:45;02:00;10.363;
19.06.2021;02:00;02:15;10.233;
19.06.2021;02:15;02:30;10.015;
19.06.2021;02:30;02:45;9.895;
19.06.2021;02:45;03:00;9.775;
19.06.2021;03:00;03:15;9.873;
19.06.2021;03:15;03:30;9.712;
19.06.2021;03:30;03:45;9.783;
19.06.2021;03:45;04:00;9.541;
19.06.2021;04:00;04:15;9.701;
19.06.2021;04:15;04:30;9.768;
19.06.2021;04:30;04:45;9.770;
19.06.2021;04:45;05:00;9.698;
19.06.2021;05:00;05:15;9.619;
19.06.2021;05:15;05:30;9.370;
19.06.2021;05:30;05:45;9.260;
19.06.2021;05:45;06:00;9.324;
19.06.2021;06:00;06:15;9.176;
19.06.2021;06:15;06:30;8.982;
19.06.2021;06:30;06:45;8.809;
19.06.2021;06:45;07:00;8.866;
19.06.2021;07:00;07:15;8.727;
19.06.2021;07:15;07:30;8.786;
19.06.2021;07:30;07:45;8.731;
19.06.2021;07:45;08:00;8.919;
19.06.2021;08:00;08:15;9.846;
19.06.2021;08:15;08:30;9.961;
19.06.2021;08:30;08:45;10.051;
19.06.2021;08:45;09:00;9.586;
19.06.2021;09:00;09:15;9.322;
19.06.2021;09:15;09:30;9.328;
19.06.2021;09:30;09:45;9.566;
19.06.2021;09:45;10:00;9.812;
19.06.2021;10:00;10:15;10.022;
19.06.2021;10:15;10:30;10.236;
19.06.2021;10:30;10:45;10.304;
19.06.2021;10:45;11:00;10.376;
19.06.2021;11:00;11:15;10.321;
19.06.2021;11:15;11:30;10.412;
19.06.2021;11:30;11:45;10.590;
19.06.2021;11:45;12:00;10.701;
19.06.2021;12:00;12:15;10.459;
19.06.2021;12:15;12:30;10.430;
19.06.2021;12:30;12:45;10.551;
19.06.2021;12:45;13:00;10.483;
19.06.2021;13:00;13:15;10.193;
19.06.2021;13:15;13:30;10.131;
19.06.2021;13:30;13:45;9.972;
19.06.2021;13:45;14:00;9.925;
19.06.2021;14:00;14:15;9.979;
19.06.2021;14:15;14:30;9.808;
19.06.2021;14:30;14:45;9.674;
19.06.2021;14:45;15:00;9.547;
19.06.2021;15:00;15:15;9.688;
19.06.2021;15:15;15:30;9.678;
19.06.2021;15:30;15:45;9.325;
19.06.2021;15:45;16:00;9.320;
19.06.2021;16:00;16:15;9.189;
19.06.2021;16:15;16:30;9.280;
19.06.2021;16:30;16:45;9.028;
19.06.2021;16:45;17:00;8.779;
19.06.2021;17:00;17:15;8.699;
19.06.2021;17:15;17:30;8.594;
19.06.2021;17:30;17:45;8.509;
19.06.2021;17:45;18:00;8.765;
19.06.2021;18:00;18:15;8.976;
19.06.2021;18:15;18:30;9.280;
19.06.2021;18:30;18:45;9.248;
19.06.2021;18:45;19:00;9.685;
19.06.2021;19:00;19:15;9.628;
19.06.2021;19:15;19:30;9.966;
19.06.2021;19:30;19:45;10.216;
19.06.2021;19:45;20:00;10.378;
19.06.2021;20:00;20:15;10.549;
19.06.2021;20:15;20:30;10.568;
19.06.2021;20:30;20:45;10.353;
19.06.2021;20:45;21:00;10.282;
19.06.2021;21:00;21:15;10.501;
19.06.2021;21:15;21:30;10.414;
19.06.2021;21:30;21:45;10.364;
19.06.2021;21:45;22:00;10.235;
19.06.2021;22:00;22:15;10.372;
19.06.2021;22:15;22:30;10.306;
19.06.2021;22:30;22:45;10.381;
19.06.2021;22:45;23:00;10.195;
19.06.2021;23:00;23:15;9.928;
19.06.2021;23:15;23:30;9.696;
19.06.2021;23:30;23:45;9.703;
19.06.2021;23:45;00:00;9.517;
20.06.2021;00:00;00:15;9.288;
20.06.2021;00:15;00:30;8.677;
20.06.2021;00:30;00:45;8.455;
20.06.2021;00:45;01:00;8.620;
20.06.2021;01:00;01:15;8.782;
20.06.2021;01:15;01:30;8.678;
20.06.2021;01:30;01:45;8.637;
20.06.2021;01:45;02:00;8.601;
20.06.2021;02:00;02:15;8.328;
20.06.2021;02:15;02:30;8.239;
20.06.2021;02:30;02:45;8.439;
20.06.2021;02:45;03:00;8.266;
20.06.2021;03:00;03:15;7.892;
20.06.2021;03:15;03:30;7.802;
20.06.2021;03:30;03:45;7.744;
20.06.2021;03:45;04:00;7.651;
20.06.2021;04:00;04:15;7.444;
20.06.2021;04:15;04:30;7.528;
20.06.2021;04:30;04:45;7.726;
20.06.2021;04:45;05:00;7.838;
20.06.2021;05:00;05:15;7.242;
20.06.2021;05:15;05:30;7.434;
20.06.2021;05:30;05:45;7.616;
20.06.2021;05:45;06:00;7.688;
20.06.2021;06:00;06:15;7.834;
20.06.2021;06:15;06:30;7.915;
20.06.2021;06:30;06:45;8.134;
20.06.2021;06:45;07:00;8.418;
20.06.2021;07:00;07:15;8.297;
20.06.2021;07:15;07:30;8.176;
20.06.2021;07:30;07:45;8.178;
20.06.2021;07:45;08:00;7.948;
20.06.2021;08:00;08:15;8.279;
20.06.2021;08:15;08:30;8.561;
20.06.2021;08:30;08:45;8.697;
20.06.2021;08:45;09:00;8.909;
20.06.2021;09:00;09:15;8.913;
20.06.2021;09:15;09:30;9.189;
20.06.2021;09:30;09:45;9.483;
20.06.2021;09:45;10:00;9.693;
20.06.2021;10:00;10:15;9.953;
20.06.2021;10:15;10:30;10.069;
20.06.2021;10:30;10:45;10.314;
20.06.2021;10:45;11:00;10.537;
20.06.2021;11:00;11:15;10.735;
20.06.2021;11:15;11:30;11.035;
20.06.2021;11:30;11:45;11.317;
20.06.2021;11:45;12:00;11.690;
20.06.2021;12:00;12:15;12.009;
20.06.2021;12:15;12:30;12.180;
20.06.2021;12:30;12:45;12.301;
20.06.2021;12:45;13:00;12.453;
20.06.2021;13:00;13:15;12.340;
20.06.2021;13:15;13:30;11.838;
20.06.2021;13:30;13:45;11.658;
20.06.2021;13:45;14:00;11.548;
20.06.2021;14:00;14:15;11.422;
20.06.2021;14:15;14:30;11.129;
20.06.2021;14:30;14:45;10.685;
20.06.2021;14:45;15:00;10.462;
20.06.2021;15:00;15:15;10.406;
20.06.2021;15:15;15:30;10.415;
20.06.2021;15:30;15:45;10.186;
20.06.2021;15:45;16:00;9.999;
20.06.2021;16:00;16:15;10.152;
20.06.2021;16:15;16:30;9.973;
20.06.2021;16:30;16:45;9.949;
20.06.2021;16:45;17:00;10.209;
20.06.2021;17:00;17:15;10.033;
20.06.2021;17:15;17:30;9.832;
20.06.2021;17:30;17:45;9.828;
20.06.2021;17:45;18:00;10.042;
20.06.2021;18:00;18:15;9.646;
20.06.2021;18:15;18:30;9.574;
20.06.2021;18:30;18:45;9.915;
20.06.2021;18:45;19:00;9.986;
20.06.2021;19:00;19:15;10.004;
20.06.2021;19:15;19:30;10.071;
20.06.2021;19:30;19:45;10.308;
20.06.2021;19:45;20:00;10.498;
20.06.2021;20:00;20:15;10.696;
20.06.2021;20:15;20:30;10.732;
20.06.2021;20:30;20:45;10.621;
20.06.2021;20:45;21:00;10.643;
20.06.2021;21:00;21:15;10.666;
20.06.2021;21:15;21:30;10.482;
20.06.2021;21:30;21:45;10.410;
20.06.2021;21:45;22:00;10.444;
20.06.2021;22:00;22:15;10.735;
20.06.2021;22:15;22:30;10.541;
20.06.2021;22:30;22:45;10.238;
20.06.2021;22:45;23:00;9.780;
20.06.2021;23:00;23:15;9.799;
20.06.2021;23:15;23:30;9.680;
20.06.2021;23:30;23:45;9.656;
20.06.2021;23:45;00:00;9.823;
21.06.2021;00:00;00:15;9.874;
21.06.2021;00:15;00:30;9.867;
21.06.2021;00:30;00:45;9.821;
21.06.2021;00:45;01:00;9.800;
21.06.2021;01:00;01:15;9.736;
21.06.2021;01:15;01:30;9.700;
21.06.2021;01:30;01:45;9.563;
21.06.2021;01:45;02:00;9.514;
21.06.2021;02:00;02:15;9.578;
21.06.2021;02:15;02:30;9.625;
21.06.2021;02:30;02:45;9.531;
21.06.2021;02:45;03:00;9.569;
21.06.2021;03:00;03:15;9.481;
21.06.2021;03:15;03:30;9.638;
21.06.2021;03:30;03:45;9.743;
21.06.2021;03:45;04:00;9.963;
21.06.2021;04:00;04:15;10.071;
21.06.2021;04:15;04:30;9.903;
21.06.2021;04:30;04:45;9.725;
21.06.2021;04:45;05:00;9.720;
21.06.2021;05:00;05:15;9.847;
21.06.2021;05:15;05:30;10.078;
21.06.2021;05:30;05:45;10.320;
21.06.2021;05:45;06:00;10.131;
21.06.2021;06:00;06:15;9.810;
21.06.2021;06:15;06:30;9.914;
21.06.2021;06:30;06:45;10.138;
21.06.2021;06:45;07:00;10.337;
21.06.2021;07:00;07:15;10.629;
21.06.2021;07:15;07:30;10.649;
21.06.2021;07:30;07:45;10.757;
21.06.2021;07:45;08:00;10.740;
21.06.2021;08:00;08:15;10.775;
21.06.2021;08:15;08:30;10.652;
21.06.2021;08:30;08:45;10.589;
21.06.2021;08:45;09:00;10.853;
21.06.2021;09:00;09:15;11.488;
21.06.2021;09:15;09:30;11.667;
21.06.2021;09:30;09:45;11.799;
21.06.2021;09:45;10:00;11.837;
21.06.2021;10:00;10:15;11.853;
21.06.2021;10:15;10:30;11.803;
21.06.2021;10:30;10:45;11.864;
21.06.2021;10:45;11:00;12.031;
21.06.2021;11:00;11:15;11.947;
21.06.2021;11:15;11:30;11.915;
21.06.2021;11:30;11:45;11.988;
21.06.2021;11:45;12:00;12.139;
21.06.2021;12:00;12:15;11.967;
21.06.2021;12:15;12:30;12.049;
21.06.2021;12:30;12:45;11.992;
21.06.2021;12:45;13:00;11.934;
21.06.2021;13:00;13:15;12.266;
21.06.2021;13:15;13:30;12.278;
21.06.2021;13:30;13:45;12.278;
21.06.2021;13:45;14:00;12.284;
21.06.2021;14:00;14:15;12.497;
21.06.2021;14:15;14:30;12.609;
21.06.2021;14:30;14:45;12.420;
21.06.2021;14:45;15:00;12.365;
21.06.2021;15:00;15:15;12.484;
21.06.2021;15:15;15:30;12.349;
21.06.2021;15:30;15:45;12.155;
21.06.2021;15:45;16:00;11.920;
21.06.2021;16:00;16:15;11.932;
21.06.2021;16:15;16:30;11.902;
21.06.2021;16:30;16:45;11.547;
21.06.2021;16:45;17:00;11.406;
21.06.2021;17:00;17:15;11.561;
21.06.2021;17:15;17:30;11.680;
21.06.2021;17:30;17:45;11.571;
21.06.2021;17:45;18:00;11.637;
21.06.2021;18:00;18:15;11.850;
21.06.2021;18:15;18:30;12.086;
21.06.2021;18:30;18:45;12.162;
21.06.2021;18:45;19:00;12.495;
21.06.2021;19:00;19:15;12.076;
21.06.2021;19:15;19:30;12.263;
21.06.2021;19:30;19:45;12.475;
21.06.2021;19:45;20:00;12.451;
21.06.2021;20:00;20:15;11.932;
21.06.2021;20:15;20:30;11.960;
21.06.2021;20:30;20:45;12.034;
21.06.2021;20:45;21:00;12.004;
21.06.2021;21:00;21:15;12.145;
21.06.2021;21:15;21:30;11.967;
21.06.2021;21:30;21:45;11.854;
21.06.2021;21:45;22:00;11.677;
21.06.2021;22:00;22:15;11.608;
21.06.2021;22:15;22:30;11.301;
21.06.2021;22:30;22:45;11.020;
21.06.2021;22:45;23:00;10.741;
21.06.2021;23:00;23:15;10.087;
21.06.2021;23:15;23:30;9.892;
21.06.2021;23:30;23:45;9.716;
21.06.2021;23:45;00:00;9.661;
22.06.2021;00:00;00:15;10.478;
22.06.2021;00:15;00:30;10.642;
22.06.2021;00:30;00:45;10.872;
22.06.2021;00:45;01:00;10.595;
22.06.2021;01:00;01:15;10.891;
22.06.2021;01:15;01:30;10.730;
22.06.2021;01:30;01:45;10.788;
22.06.2021;01:45;02:00;10.646;
22.06.2021;02:00;02:15;10.867;
22.06.2021;02:15;02:30;11.067;
22.06.2021;02:30;02:45;10.985;
22.06.2021;02:45;03:00;10.872;
22.06.2021;03:00;03:15;10.884;
22.06.2021;03:15;03:30;10.972;
22.06.2021;03:30;03:45;10.955;
22.06.2021;03:45;04:00;11.154;
22.06.2021;04:00;04:15;11.098;
22.06.2021;04:15;04:30;11.254;
22.06.2021;04:30;04:45;11.188;
22.06.2021;04:45;05:00;11.175;
22.06.2021;05:00;05:15;11.344;
22.06.2021;05:15;05:30;11.451;
22.06.2021;05:30;05:45;11.480;
22.06.2021;05:45;06:00;11.518;
22.06.2021;06:00;06:15;11.287;
22.06.2021;06:15;06:30;11.604;
22.06.2021;06:30;06:45;11.750;
22.06.2021;06:45;07:00;11.776;
22.06.2021;07:00;07:15;11.618;
22.06.2021;07:15;07:30;11.594;
22.06.2021;07:30;07:45;11.785;
22.06.2021;07:45;08:00;11.746;
22.06.2021;08:00;08:15;12.265;
22.06.2021;08:15;08:30;12.430;
22.06.2021;08:30;08:45;12.317;
22.06.2021;08:45;09:00;12.038;
22.06.2021;09:00;09:15;11.751;
22.06.2021;09:15;09:30;11.735;
22.06.2021;09:30;09:45;11.812;
22.06.2021;09:45;10:00;11.779;
